q/kF, < omega_p(q)**3 >/wp(0)**3, Sum rule/wp(0)**3, < (omega/wp(0))**3*S > - SR
0.01,5.29085200261086e-05,5.3164826801545476e-05,-2.5630677543687344e-07
0.02,0.000212690752838562,0.00021269328731191394,-2.5344733519468317e-09
0.03,0.0004786920788163317,0.0004786889103530332,3.168463298479883e-09
0.04,0.0008513663320445733,0.0008513241729903281,4.215905424515432e-08
0.05,0.0013309943021527681,0.0013308480555081414,1.4624664462672791e-07
0.060000000000000005,0.001917936365347467,0.0019175696573754627,3.6670797200428e-07
0.06999999999999999,0.0026126367028318806,0.002611883354557309,7.53348274571547e-07
0.08,0.003415621930540377,0.0034142607374419835,1.3611930983936822e-06
0.09,0.004327497298205312,0.004325240140846293,2.2571573590184774e-06
0.09999999999999999,0.005348968970638086,0.00534545107281451,3.5178978235765254e-06
0.11,0.006480801706269715,0.006475600341400767,5.20136486894824e-06
0.12,0.007723870229076639,0.007716477344978763,7.3928840978758e-06
0.13,0.009079118362282318,0.009068960401025382,1.0157961256935383e-05
0.14,0.010547592694995549,0.010534039169726292,1.3553525269256392e-05
0.15000000000000002,0.012130410067132396,0.012112728167671413,1.768189946098342e-05
0.16,0.0138287979357383,0.013806177887228595,2.262004850970417e-05
0.17,0.015644050332815733,0.015615632867427233,2.8417465388499638e-05
0.18000000000000002,0.017577581025449887,0.01754237841343263,3.5202612017257856e-05
0.19,0.01963086610618318,0.019587932328832814,4.2933777350366575e-05
0.2,0.021805511851057325,0.02175376353894254,5.174831211478617e-05
0.21000000000000002,0.024103206031923726,0.024041506512900587,6.169951902313883e-05
0.22,0.0265257351409289,0.026452867890165776,7.286725076312284e-05
0.23,0.029074957320749124,0.028989738442223374,8.521887852575016e-05
0.24000000000000002,0.03175285408006319,0.031653887905258915,9.896617480427417e-05
0.25,0.03456157947628604,0.03444757646758693,0.00011400300869911228
0.26,0.03750326727072425,0.037372865619648026,0.00013040165107622292
0.27,0.040580257475379834,0.04043207406349604,0.00014818341188379408
0.28,0.043794925814464016,0.0436275743931436,0.0001673514213204122
0.29000000000000004,0.04714984186275726,0.04696188647145089,0.0001879553913063728
0.3,0.05064765364749211,0.05043882680329371,0.00020882684419840092
0.31,0.054291127478065526,0.05405769125009655,0.00023343622796897362
0.32,0.05808309280176442,0.0578249646930087,0.000258128108755723
0.33,0.06202661065704345,0.061742420009504265,0.0002841906475391856
0.34,0.06612475226790997,0.0658132920925444,0.0003114601753655688
0.35000000000000003,0.07038091198423663,0.07004096020489245,0.00033995177934417753
0.36000000000000004,0.07479835255745468,0.07442867073664038,0.0003696818208143021
0.37,0.079380674391305,0.07898043923250518,0.0004002351587998193
0.38,0.08413146700353863,0.08370007940667071,0.0004313875968679215
0.39,0.08905470896630041,0.08859116648549882,0.00046354248080159033
0.4,0.09415409479368979,0.09365803894413545,0.0004960558495543388
0.41000000000000003,0.09943400113617329,0.09890491814317927,0.0005290829929940205
0.42000000000000004,0.10489860224076882,0.10433730617521596,0.0005612960655528576
0.43,0.11055220776325518,0.10995710359545485,0.0005951041678003283
0.44,0.11639938052079486,0.11577189303308168,0.0006274874877131853
0.45,0.12244509107009267,0.12178536852618634,0.0006597225439063381
0.46,0.12869401356127338,0.1280032497143761,0.0006907638468972854
0.47000000000000003,0.13515134915795815,0.1344308911690839,0.0007204579888742402
0.48000000000000004,0.14182235986422498,0.14107387398878668,0.0007484858754382984
0.49,0.14871234067474023,0.14793793781546602,0.0007744028592742147
0.5,0.15582721052382842,0.15502922103666367,0.0007979894871647519
0.51,0.16317232209797106,0.1623542244210747,0.0008180976768963621
0.52,0.17075415598572755,0.16991872328274055,0.000835432702986999
0.53,0.17857859266157913,0.17773037893041627,0.0008482137311628668
0.54,0.18665221329262427,0.18579586700882822,0.00085634628379605
0.55,0.19498164608420346,0.19412236982520284,0.0008592762590006187
0.56,0.20357373416599286,0.20271720872965357,0.0008565254363392949
0.5700000000000001,0.21243532913517724,0.21158842762069155,0.0008469015144856873
0.5800000000000001,0.2215739136760077,0.22074375155647166,0.0008301621195360431
0.59,0.23099677656248452,0.23019156057575182,0.0008052159867326936
0.6,0.24071212501205796,0.239941832361337,0.0007702926507209551
0.61,0.25072748576580656,0.25000121552166704,0.0007262702441395152
0.62,0.2610513345490898,0.2603798181470678,0.0006715164020220099
0.63,0.2716918994160881,0.27108704282674245,0.0006048565893456703
0.64,0.2826584707048982,0.28213277402190445,0.0005256966829937371
0.65,0.29395951961732064,0.29352700360043626,0.0004325160168843767
0.66,0.305604308548708,0.30528007186249523,0.00032423668621278656
0.67,0.3176030103316176,0.3174024371242714,0.00020057320734617745
0.68,0.32996486199885344,0.3299062200365221,5.864196233135166e-05
0.6900000000000001,0.34270031865882483,0.34280219341225127,-0.00010187475342643415
0.7000000000000001,0.3558198287808126,0.3561017207495182,-0.0002818919687055943
0.7100000000000001,0.3693337768205408,0.369817373061358,-0.00048359624081717456
0.72,0.38325356863778437,0.38396321815450074,-0.0007096495167163708
0.73,0.3975905869489138,0.3985494626119694,-0.0009588756630555806
0.74,0.41235654009066663,0.4135908756574818,-0.0012343355668151812
0.75,0.4275630426256174,0.4291008443125193,-0.0015378016869019295
0.76,0.4432233145883997,0.4450935006788473,-0.0018701860904475898
0.77,0.4593487569910389,0.4615836357164384,-0.002234878725399514
0.78,0.47595378132894783,0.4785859662882576,-0.00263218495930978
0.79,0.49305139079895227,0.49611587609489644,-0.0030644852959441637
0.8,0.5106548948937824,0.5141897320390776,-0.003534837145295233
0.81,0.5287789626757182,0.53282317064102,-0.004044207965301805
0.8200000000000001,0.5474376282964716,0.5520326879765572,-0.004595059680085667
