q/kF, < omega_p(q)**3 >/wp(0)**3, Sum rule/wp(0)**3, < (omega/wp(0))**3*S > - SR
0.01,9.531535137733423e-06,1.0640193399913354e-05,-1.1086582621799315e-06
0.02,4.210840909046922e-05,4.283319570667657e-05,-7.247866162073469e-07
0.03,9.565867515623169e-05,9.829323069244571e-05,-2.6345555362140247e-06
0.04,0.00017005706109535261,0.00017872245051415325,-8.665389418800631e-06
0.05,0.00026567724096820223,0.0002852322619714911,-1.9555021003288882e-05
0.060000000000000005,0.0003825163750950867,0.00041895337617963525,-3.6437001084548525e-05
0.06999999999999999,0.0005205485879789129,0.0005817048120794192,-6.115622410050631e-05
0.08,0.000679763475603819,0.000541003623313372,0.000138759852290447
0.09,0.0008601218320521304,0.0006353235679781647,0.00022479826407396561
0.09999999999999999,0.001061605172875102,0.0007241325901678431,0.00033747258270725887
0.11,0.0012841783323983267,0.0012500870644991413,3.409126789918546e-05
0.12,0.0015278067178149455,0.0014124894500998377,0.00011531726771510788
0.13,0.001792453472649906,0.0016631438813735834,0.00012930959127632259
0.14,0.002078072847450689,0.0019296551317633007,0.00014841771568738812
0.15000000000000002,0.0023846228885453214,0.002211925379243303,0.0001726975093020184
0.16,0.002712051872628937,0.002689270774669092,2.2781097959845027e-05
0.17,0.0030603064413753348,0.0029897361564133547,7.057028496198006e-05
0.18000000000000002,0.0034293324232619617,0.0033376279690008675,9.17044542610942e-05
0.19,0.00381906946471085,0.0037050380816511827,0.00011403138305966743
0.2,0.004229449043745365,0.004084385092812155,0.00014506395093320974
0.21000000000000002,0.004660406038103717,0.004437873368144865,0.0002225326699588524
0.22,0.0051118626624124175,0.0048855045166817735,0.000226358145730644
0.23,0.005583746016644594,0.005274737593405641,0.00030900842323895294
0.24000000000000002,0.006075974571415613,0.00547633689424766,0.0005996376771679529
0.25,0.006588455660591252,0.0070622765108018315,-0.0004738208502105797
0.26,0.007121104025465592,0.006687456595089111,0.00043364743037648066
0.27,0.00767382403024491,0.007178449421155653,0.0004953746090892571
0.28,0.008246506892865556,0.007607103337093326,0.0006394035557722305
0.29000000000000004,0.008839054020701556,0.008835431783350405,3.6222373511508865e-06
0.3,0.009451354531588033,0.009724279797853688,-0.0002729252662656556
0.31,0.010083282142426092,0.010289591534460617,-0.00020630939203452464
0.32,0.010734734628476553,0.009589042783473015,0.0011456918450035384
0.33,0.011405563870171574,0.009919880989580982,0.001485682880590592
0.34,0.012095634729850563,0.01037892938805398,0.001716705341796583
0.35000000000000003,0.012804831611635707,0.011943136083979925,0.000861695527655781
0.36000000000000004,0.013532984547221263,0.012340526301386233,0.0011924582458350298
0.37,0.014279954281333808,0.014431125515797269,-0.0001511712344634611
0.38,0.015045583147077358,0.015276299283921227,-0.00023071613684386844
0.39,0.01582970698576995,0.015661796325772675,0.00016791065999727586
0.4,0.016632138402564747,0.016851726692688602,-0.00021958829012385522
0.41000000000000003,0.017452732209167317,0.017751563803959643,-0.0002988315947923259
0.42000000000000004,0.018291269844198665,0.01875627030500159,-0.00046500046080292373
0.43,0.019147557160977595,0.017986474608801234,0.001161082552176361
0.44,0.02002143267389709,0.01852650237078272,0.0014949303031143689
0.45,0.020912671903645402,0.019184220909859415,0.001728450993785987
0.46,0.021821039366242766,0.019838862909206653,0.0019821764570361125
0.47000000000000003,0.02274633364078544,0.02071591010799783,0.002030423532787609
0.48000000000000004,0.023688325551947473,0.021523130957639552,0.002165194594307921
0.49,0.024646778013885484,0.023540531444788425,0.0011062465690970594
0.5,0.025621420327955027,0.02469632673466585,0.0009250935932891766
0.51,0.026612049373406832,0.026872761178652893,-0.0002607118052460611
0.52,0.027618351400596496,0.028067810848563288,-0.0004494594479667914
0.53,0.02864008195915211,0.032413503505936275,-0.0037734215467841656
0.54,0.02967696250916271,0.031210566937554276,-0.0015336044283915662
0.55,0.03072867519576343,0.032206474043533426,-0.0014777988477699955
0.56,0.03179498443982461,0.029336133711957917,0.002458850727866696
0.5700000000000001,0.0328755230388403,0.0316560088328608,0.0012195142059795022
0.5800000000000001,0.03397004193759928,0.03154539181159026,0.002424650126009023
0.59,0.035078151708278056,0.03252895285347219,0.0025491988548058675
0.6,0.03619955342325076,0.03359888675612934,0.002600666667121422
0.61,0.03733390617303784,0.037060300609298893,0.00027360556373894757
0.62,0.038480821422193376,0.038145836334144465,0.00033498508804891136
0.63,0.03964001546973359,0.03942803195864007,0.0002119835110935206
0.64,0.04081104158853244,0.04073374298914499,7.729859938744588e-05
0.65,0.041993560112544584,0.04183057740431151,0.00016298270823307537
0.66,0.043187183580033255,0.04294701322223892,0.0002401703577943337
0.67,0.04439151512432381,0.044517717688389344,-0.0001262025640655362
0.68,0.04560614846796615,0.04588185609255391,-0.00027570762458775655
0.6900000000000001,0.046830667917647006,0.04419867617423917,0.0026319917434078355
0.7000000000000001,0.04806460039542393,0.04544214181175268,0.0026224585836712513
0.7100000000000001,0.04930755693512978,0.046615250055395616,0.002692306879734166
0.72,0.05055914421452297,0.053480668842908384,-0.002921524628385415
0.73,0.05181880934060766,0.055087691990825916,-0.003268882650218255
0.74,0.05308613917172466,0.05666462019646726,-0.0035784810247425983
0.75,0.054360662136700155,0.0519853798271437,0.0023752823095564563
0.76,0.055641841994228176,0.059754389896300754,-0.0041125479020725775
0.77,0.05692929893705438,0.06131657678612591,-0.00438727784907153
0.78,0.058222421919136506,0.0628183726066768,-0.004595950687540297
0.79,0.05952081861931318,0.06788896653593751,-0.008368147916624331
0.8,0.06082385539063255,0.07373652082293988,-0.012912665432307333
0.81,0.06213106586741739,0.07517563726365345,-0.013044571396236063
0.8200000000000001,0.06344191718848419,0.07675292881346307,-0.013311011624978886
0.8300000000000001,0.06475586832662632,0.07666486420549999,-0.011908995878873674
0.8400000000000001,0.06607237027780417,0.07824319646486841,-0.012170826187064235
0.85,0.0673908662694824,0.08389633510938545,-0.016505468839903045
0.86,0.06871072336538818,0.08537447925969227,-0.01666375589430409
0.87,0.07003150587309089,0.08666203902899704,-0.016630533155906152
0.88,0.07135249653610459,0.08826436104301125,-0.016911864506906654
0.89,0.07267317850383338,0.08974401319146386,-0.017070834687630473
0.9,0.07399295980995826,0.0912679545552912,-0.017274994745332936
0.91,0.07531124228543216,0.08335654455701058,-0.008045302271578417
0.92,0.07662742187401377,0.09511422870238086,-0.01848680682836709
0.93,0.07794088897197304,0.09635638537184488,-0.018415496399871834
0.9400000000000001,0.0792510287739198,0.09792354234081059,-0.018672513566890786
0.9500000000000001,0.08055722164503618,0.08931052858026618,-0.008753306935230007
0.9600000000000001,0.08185876173938746,0.10103157266923193,-0.019172810929844478
0.97,0.08315518320650284,0.10289692945248363,-0.019741746245980796
0.98,0.08444568945587486,0.10437103828724731,-0.019925348831372452
0.99,0.08572981301243042,0.10628660210428625,-0.020556789091855834
1.0,0.08700674623673628,0.1089335196290644,-0.021926773392328125
1.01,0.08827593358487218,0.28250965493423413,-0.19423372134936195
1.02,0.08953673339612622,0.10117128742402773,-0.011634554027901506
1.03,0.09078850274075638,0.114502374420551,-0.02371387167979462
1.04,0.09203059794323898,0.1167151681441994,-0.024684570200960418
1.05,0.09326237511539442,0.12036039551944712,-0.027098020404052695
1.06,0.09448319071608947,0.1070921546439196,-0.012608963927830119
1.07,0.09569230651790758,0.12301341196724369,-0.02732110544933611
1.08,0.09688927142786959,0.1207148545748703,-0.023825583147000715
1.09,0.09807335200523401,0.12074807884555178,-0.022674726840317766
1.1,0.0992438128133322,0.1416923208865692,-0.042448508073236996
1.11,0.10040021804399926,0.1285032217704818,-0.02810300372648253
1.12,0.10154173931583485,0.1303699526503755,-0.028828213334540637
1.1300000000000001,0.10266785151049522,0.14721095150024943,-0.04454309998975421
1.1400000000000001,0.10377803941358907,0.15006570845585188,-0.04628766904226281
1.1500000000000001,0.10487148381482979,0.15347493046594685,-0.04860344665111706
1.1600000000000001,0.105947681084642,0.15686675528534522,-0.05091907420070321
1.17,0.10700603244173405,0.1559241670269774,-0.04891813458524334
1.18,0.1080459472397969,0.16060515975827858,-0.05255921251848168
1.19,0.10906684370186186,0.15157717378328167,-0.042510330081419814
1.2,0.11006814965677167,0.15461208780916277,-0.044543938152391105
1.21,0.11104930328728065,0.1572968504806684,-0.046247547193387764
1.22,0.11200975388669861,0.14421807881084614,-0.03220832492414753
1.23,0.11294896261689912,0.1466421954810461,-0.03369323286414698
1.24,0.11386640328736644,0.1469149741217401,-0.03304857083437365
1.25,0.11476156311418471,0.14988666159518177,-0.035125098480997055
1.26,0.11563382798292103,0.15230843095125687,-0.03667460296833584
1.27,0.11648294452881541,0.15602551013870639,-0.03954256560989097
1.28,0.11730833021777488,0.1586585499739622,-0.041350219756187315
1.29,0.11810941573548028,0.1612906569262349,-0.043181241190754616
1.3,0.11888600239887011,0.16282957618941266,-0.04394357379054255
1.31,0.11963755711204406,0.16521118931224865,-0.04557363220020459
1.32,0.12036356269125174,0.1662204299039192,-0.04585686721266745
1.33,0.12106388171465145,0.16905112407518091,-0.04798724236052947
1.34,0.12173791620502783,0.17104884176141788,-0.04931092555639005
1.35,0.12238557326509439,0.1693757438718441,-0.046990170606749704
1.36,0.12300629547722786,0.19312952415155832,-0.07012322867433046
1.37,0.12360003729535232,0.1959298797795837,-0.07232984248423138
